"timestamp","event_name","event_detail","task","age","gender","occupation","education","nationality","confidence","paper_maps","computer_maps","mobile_maps","device_by_url","userId","screenResolution","viewportSize","browser","browserVersion","device","os","orientation","ip"
"298331","popupopen","38.65451140498775, -90.21972656250001","03B-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"300114","popupclose","38.65451140498775, -90.21972656250001","03B-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"300117","popupopen:name","St. Louis","03B-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"300118","popupopen","38.5515419766181, -90.52734375","03B-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"302045","answer button clicked","","03B-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"302046","popupclose","38.5515419766181, -90.52734375","03B-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"304080","polygon selected","St. Louis (Missouri)","03B-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"305877","setting task","04A-v1","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"310468","question dialog closed","","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"312178","movestart","39.03520386995158, -96.83884699999999","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"312438","zoom in","14","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"312440","moveend","39.028833771637814, -96.84173583984376","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"312452","movestart","39.028833771637814, -96.84173583984376","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"312706","zoom out","13","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"312708","moveend","39.03523814992917, -96.83881759643555","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"314329","movestart","39.03523814992917, -96.83881759643555","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"314583","zoom in","14","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"314585","moveend","39.03303182879048, -96.83607101440431","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"315679","popupopen:name","The Old Oak Inn","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"315680","popupopen","39.02906858982192, -96.81917794793085","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"320319","popupclose","39.02906858982192, -96.81917794793085","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"320321","popupopen:name","The Little Spoon Coffeehouse","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"320321","popupopen","39.04121945326377, -96.83926798849485","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"322112","popupclose","39.04121945326377, -96.83926798849485","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"322115","popupopen:name","The Neon Corner","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"322115","popupopen","39.03061382990149, -96.84129977627079","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"323360","popupclose","39.03061382990149, -96.84129977627079","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"325814","movestart","39.03303182879048, -96.83607101440431","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"326210","moveend","39.029954225657235, -96.8365001678467","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"327094","movestart","39.029954225657235, -96.8365001678467","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"327645","moveend","39.02822164890982, -96.83753013610841","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"342598","answer button clicked","","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"344979","answer selected","There are more restaurants than bars","04A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"346269","setting task","05A-v1","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"353695","question dialog closed","","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"354830","popupopen:name","Franklin","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"354830","popupopen","38.46562130295113, -90.94482421875001","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"358896","popupclose","38.46562130295113, -90.94482421875001","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"358899","popupopen:name","Jefferson","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"358899","popupopen","38.44842486772354, -90.59326171875","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"361249","popupclose","38.44842486772354, -90.59326171875","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"361251","popupopen:name","Franklin","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"361252","popupopen","38.46562130295113, -91.20849609375","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"364070","popupclose","38.46562130295113, -91.20849609375","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"366312","popupopen:name","Sangamon","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"366313","popupopen","39.79427028206467, -89.62646484375001","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"371657","popupclose","39.79427028206467, -89.62646484375001","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"371659","popupopen:name","St. Charles","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"371660","popupopen","38.79157404276204, -90.81298828125001","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"373505","popupclose","38.79157404276204, -90.81298828125001","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"373507","popupopen:name","Franklin","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"373508","popupopen","38.46562130295113, -91.07666015625001","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"376326","popupclose","38.46562130295113, -91.07666015625001","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"376328","popupopen:name","Jefferson","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"376328","popupopen","38.36238122057237, -90.54931640625","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"385409","popupclose","38.36238122057237, -90.54931640625","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"386895","popupopen:name","St. Charles","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"386896","popupopen","38.86000673987859, -90.72509765625001","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"388299","popupclose","38.86000673987859, -90.72509765625001","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"388302","popupopen:name","Franklin","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"388302","popupopen","38.46562130295113, -91.12060546875001","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"389816","answer button clicked","","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"389817","popupclose","38.46562130295113, -91.12060546875001","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"391266","polygon selected","Franklin (Missouri)","05A-v1","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"392463","setting task","01A-v2","01A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"394500","question dialog closed","","01A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"395813","popupopen:name","Elk (Kansas)","01A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"395814","popupopen","37.548575954378734, -96.15234375","01A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"397011","popupclose","37.548575954378734, -96.15234375","01A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"398034","popupopen:name","Chase (Kansas)","01A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"398035","popupopen","38.39681097133312, -96.52587890625001","01A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"398942","popupclose","38.39681097133312, -96.52587890625001","01A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"398944","popupopen:name","Neosho (Kansas)","01A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"398945","popupopen","37.56598473250983, -95.22949218750001","01A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"400025","popupclose","37.56598473250983, -95.22949218750001","01A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"402124","popupopen:name","Chase (Kansas)","01A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"402125","popupopen","38.39681097133312, -96.56982421875001","01A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"398944","popupopen:name","Neosho (Kansas)","01A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"403074","answer button clicked","","01A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"403075","popupclose","38.39681097133312, -96.56982421875001","01A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"404213","polygon selected","Chase (Kansas)","01A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"405243","setting task","02A-v2","02A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"408737","question dialog closed","","02A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"410406","movestart","39.03520386995158, -96.83884699999999","02A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"410660","zoom in","14","02A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"410662","moveend","39.03083287757144, -96.84911727905275","02A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"411648","movestart","39.03083287757144, -96.84911727905275","02A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"412192","moveend","39.02268456002455, -96.84388160705568","02A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"415137","answer button clicked","","02A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"416062","polygon selected","Polygon 22","02A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"417369","setting task","01B-v2","01B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"424904","question dialog closed","","01B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"426122","popupopen:name","Households - St. Louis","01B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"416062","polygon selected","Polygon 22","02A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"426123","popupopen","38.62020467863162, -90.50537109375001","01B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"447749","popupclose","38.62020467863162, -90.50537109375001","01B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"447752","popupopen:name","Households - Jackson","01B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"447752","popupopen","39.099002831183704, -94.3505859375","01B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"449888","popupclose","39.099002831183704, -94.3505859375","01B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"449890","popupopen:name","Households - St. Louis","01B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"449891","popupopen","38.62020467863162, -90.52734375","01B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"447752","popupopen:name","Households - Jackson","01B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"452438","answer button clicked","","01B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"452439","popupclose","38.62020467863162, -90.52734375","01B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"453467","polygon selected","St. Louis (Missouri)","01B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"454780","setting task","02B-v2","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"456867","question dialog closed","","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"458736","movestart","39.03520386995158, -96.83884699999999","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"458994","zoom in","14","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"458995","moveend","39.03216558344744, -96.84328079223633","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"459006","movestart","39.03216558344744, -96.84328079223633","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"459021","zoom in","15","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"459026","moveend","39.03060899101606, -96.84551239013673","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"459055","movestart","39.03060899101606, -96.84551239013673","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"459265","zoom in","16","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"459267","moveend","39.02983068194418, -96.84662818908693","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"460053","movestart","39.02983068194418, -96.84662818908693","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"460307","zoom out","15","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"460309","moveend","39.030815903271275, -96.84386014938356","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"459267","moveend","39.02983068194418, -96.84662818908693","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"460903","movestart","39.030815903271275, -96.84386014938356","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"461159","zoom out","14","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"461161","moveend","39.03277941469958, -96.8383026123047","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"468986","movestart","39.03277941469958, -96.8383026123047","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"469242","zoom out","13","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
